GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1603552732	2024-08-25 13:25:32.708846	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				50					Sri Lanka	LK	Hambantota	LK-33	Hambantota	LK-33-004	BIRDLIFE_15327				Bundala NP (General)	L1078558	H	6.1885980	81.2200356	2023-01-11	05:50:00	obsr1377693	S125907483	Traveling	P22	EBIRD	300	10.000		3	1	G9473809	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1590928505	2022-12-28 10:50:35.270716	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Katuwana	LK-33-005					Warapitiya Lake	L21942593	P	6.2146989	80.6456874	2022-12-28	15:23:00	obsr1001147	S124762557	Stationary	P21	EBIRD	6			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1333363703	2023-10-23 19:23:26.124355	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Waligatta to Bundala , Southern Province, LK (6.2, 81.199)	L17505080	P	6.2001550	81.1985585	2022-01-22	07:41:00	obsr948503	S101171177	Traveling	P22	EBIRD	76	1.620		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1333362164	2023-10-23 19:23:25.978777	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Southern Province, LK (6.201, 81.195)	L14472391	P	6.2009688	81.1952050	2022-01-21	17:48:00	obsr948503	S101939563	Traveling	P22	EBIRD	43	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1327387038	2023-10-23 19:23:17.502878	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-01-26	06:01:00	obsr736325	S101462451	Traveling	P22	EBIRD	122	10.470		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1340118333	2023-10-22 02:59:24.240318	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					UCIARS, Weligatta, Southern Province, LK (6.208, 81.207)	L17717222	P	6.2080670	81.2073400	2022-02-12	14:24:00	obsr948503	S102478774	Traveling	P22	EBIRD	128	1.900		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348192465	2023-10-23 19:23:51.933002	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-02-21	06:29:00	obsr1420361	S103326081	Traveling	P22	EBIRD	252	28.357		2	1	G7911085	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352349614	2023-10-23 19:23:58.56721	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Waligatta to Bundala , Southern Province, LK (6.2, 81.199)	L17505080	P	6.2001550	81.1985585	2022-02-25	17:04:00	obsr948503	S103718769	Traveling	P22	EBIRD	86	1.750		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348192561	2023-10-23 19:23:52.058779	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-02-21	06:29:00	obsr1283315	S103326082	Traveling	P22	EBIRD	252	28.357		2	1	G7911085	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1338060128	2023-10-23 08:01:59.37811	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				15					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala area — outside the park	L17689914	P	6.2108610	81.1900590	2022-02-09	15:27:00	obsr920183	S102323144	Traveling	P22	EBIRD	152	4.730		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1332888855	2023-10-23 19:23:25.202816	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					B499 Kirinda, Southern Province, LK (6.2, 81.203)	L17626182	P	6.1999938	81.2034108	2022-02-02	07:34:00	obsr1623604	S101905720	Traveling	P22	EBIRD	18	1.710		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350202344	2023-10-23 19:23:54.306975	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-02-16	14:20:00	obsr765185	S103543401	Traveling	P22	EBIRD	30	1.400		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1378887398	2023-10-23 19:24:45.706661	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala National ParkSouthern province, LK (6.201, 81.197)	L8216656	P	6.2010931	81.1973712	2022-03-31	05:57:00	obsr546477	S105933870	Traveling	P22	EBIRD	295	10.150		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1367633819	2024-10-22 15:50:57.585263	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				25					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala National park	L12705413	P	6.1974480	81.2148906	2022-03-10	07:24:00	obsr1976607	S104978355	Traveling	P22	EBIRD	231	8.910		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1362713525	2023-10-23 19:24:20.09565	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-03-11	06:21:00	obsr2300789	S104586639	Traveling	P22	EBIRD	204	18.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1379004575	2023-10-23 19:24:45.811088	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Weligaththa bundala road	L18313707	P	6.2007190	81.1992930	2022-03-31	16:51:00	obsr620629	S105942414	Traveling	P22	EBIRD	107	11.711		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1535957039	2023-10-23 19:27:12.462443	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				bundala	L12696506	P	6.1990936	81.2104225	2022-09-19	10:30:00	obsr1979314	S120285970	Traveling	P22	EBIRD	60	3.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550892324	2022-10-29 21:01:17.512074	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				150					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Road, Weligatta, Southern Province, LK (6.208, 81.209)	L14101694	P	6.2083074	81.2092193	2022-10-29	14:58:00	obsr948503	S121537403	Traveling	P22	EBIRD	540	0.730		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1725134500	2024-10-23 15:26:32.707442	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				8					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Road, Weligatta, Southern Province, LK (6.208, 81.209)	L14101694	P	6.2083074	81.2092193	2022-10-30	05:55:00	obsr948503	S137649693	Traveling	P22	EBIRD	150	0.080		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1535032459	2024-09-08 07:00:06.660646	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				50					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala National park	L21156971	P	6.1990936	81.2104225	2022-10-08	16:02:00	obsr1059559	S120214482	Traveling	P22	EBIRD	6	0.116		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1551081110	2023-10-23 19:27:30.97125	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala National Park, Kirinda, Southern Province, LK (6.198, 81.209)	L21390386	P	6.1977897	81.2091210	2022-10-30	15:02:00	obsr1108110	S121549624	Traveling	P22	EBIRD	70	0.850		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1545422775	2023-10-23 19:27:23.252813	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				25					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Road, Weligatta, Southern Province, LK (6.208, 81.209)	L14101694	P	6.2083074	81.2092193	2022-10-22	17:15:00	obsr948503	S121088960	Stationary	P21	EBIRD	70			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1725211323	2024-10-23 15:26:33.04616	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Weligatta, Southern Province, LK (6.209, 81.209)	L24331733	P	6.2092156	81.2087333	2022-10-15	16:46:00	obsr948503	S137659357	Traveling	P22	EBIRD	72	0.280		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1572774491	2023-10-23 19:28:08.816472	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				bundala	L12696506	P	6.1990936	81.2104225	2022-11-27	06:30:00	obsr1979314	S123278433	Traveling	P22	EBIRD	180	20.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1557983484	2022-11-09 05:31:25.446149	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					DVOR/DME Site - Mattala Rajapaksa International Airport	L21485174	P	6.3040080	81.1443047	2022-11-09	14:35:00	obsr1639688	S122111884	Stationary	P21	EBIRD	11			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571831096	2022-12-14 20:48:49.366024	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bun salad before entrance	L21672942	P	6.1988610	81.2111060	2022-11-29	07:20:00	obsr300261	S123207071	Traveling	P22	EBIRD	27	0.322		10	1	G9296854	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1572117662	2023-10-17 04:39:31.239795	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-11-29	06:11:00	obsr787121	S123230100	Traveling	P22	EBIRD	58	1.349		10	1	G9238470	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571838935	2023-10-17 04:39:26.426149	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-11-29	06:11:00	obsr300261	S123207006	Traveling	P22	EBIRD	58	1.349		10	1	G9238470	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1581586768	2022-12-14 20:48:49.366024	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bun salad before entrance	L21672942	P	6.1988610	81.2111060	2022-11-29	07:20:00	obsr787121	S123976932	Traveling	P22	EBIRD	27	0.322		10	1	G9296854	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1589428889	2023-10-23 19:28:38.64444	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					B499 Kirinda Road, Southern Province, LK (6.201, 81.198)	L21916591	P	6.2009831	81.1977943	2022-12-26	08:27:00	obsr1346514	S124630898	Traveling	P22	EBIRD	28	0.390		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577797268	2023-10-23 19:28:16.620898	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				11					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-12-08	13:07:00	obsr1001147	S123666834	Traveling	P22	EBIRD	33	0.320		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2307999735	2024-09-01 13:21:17.010647	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				40					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala	L34555870	P	6.2009000	81.1986000	2022-12-03		obsr392889	S186353251	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577796730	2023-10-22 03:05:19.776728	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				B499 Kirinda, Southern Province, LK (6.199, 81.213)	L17158108	P	6.1994514	81.2129668	2022-12-08	13:41:00	obsr1001147	S123666868	Traveling	P22	EBIRD	24	1.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583913005	2022-12-21 21:08:45.284219	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				8					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-12-18	16:54:00	obsr1737816	S124166477	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802488	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-11	08:20:00	obsr1634667	S126278070	Traveling	P22	EBIRD	104	9.623		8	1	G9473163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603565147	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr676947	S125907942	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386074	2024-04-28 13:58:36.699711	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-11	08:20:00	obsr2290179	S166114954	Traveling	P22	EBIRD	104	9.623		8	1	G9473163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613413777	2023-10-23 19:29:24.47324	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala access road	L22271855	P	6.2010865	81.1970094	2023-01-23	06:30:00	obsr465551	S126776269	Traveling	P22	EBIRD	180	4.000		1	1		0	1	0		some light cloud but clear morning		
URN:CornellLabOfOrnithology:EBIRD:OBS1603568067	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-11	08:20:00	obsr359132	S125908082	Traveling	P22	EBIRD	104	9.623		8	1	G9473163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607635708	2023-10-23 19:29:16.251588	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Southern Province, LK (6.201, 81.197)	L22169760	P	6.2011736	81.1972238	2023-01-13	06:39:00	obsr1508301	S126266764	Traveling	P22	EBIRD	120	3.000		2	1	G9504129	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1610826262	2023-01-24 09:26:18.189812	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala access road	L22271855	P	6.2010865	81.1970094	2023-01-20	16:00:00	obsr465551	S126540191	Traveling	P22	EBIRD	90	3.000		1	1		0	1	0		staying at the Bundala Hotel, birding the surrounds		
URN:CornellLabOfOrnithology:EBIRD:OBS1613178328	2023-10-23 19:29:24.021014	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-23	06:25:00	obsr418540	S126759996	Traveling	P22	EBIRD	45	1.118		8	1	G9565450	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1604386021	2023-10-22 03:06:30.669662	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala Junction, Wetland.	L22222252	P	6.2013975	81.1957455	2023-01-12	15:46:00	obsr1377693	S125978694	Traveling	P22	EBIRD	30	1.000		2	1	G9478266	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386284	2024-04-28 13:58:36.699711	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr2290179	S166114956	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613212646	2023-10-23 19:29:24.13405	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-23	07:34:00	obsr418540	S126763324	Traveling	P22	EBIRD	50	0.582		1	0	G9565449	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603654254	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-11	08:20:00	obsr625519	S125914665	Traveling	P22	EBIRD	104	9.623		8	1	G9473163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1604945031	2023-10-23 19:29:05.720982	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Southern Province, LK (6.201, 81.197)	L22169760	P	6.2011736	81.1972238	2023-01-13	06:39:00	obsr1377693	S126027627	Traveling	P22	EBIRD	120	3.000		2	1	G9504129	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603568426	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr359132	S125908083	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616772939	2023-10-23 19:29:40.024333	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-23	06:25:00	obsr602491	S127066394	Traveling	P22	EBIRD	45	1.118		8	1	G9565450	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1625551830	2023-10-23 19:30:10.2958	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-23	07:34:00	obsr233492	S127836775	Traveling	P22	EBIRD	50	0.582		1	1	G9565449	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1612446498	2023-10-23 19:29:23.669129	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala access road	L22271855	P	6.2010865	81.1970094	2023-01-22	14:15:00	obsr465551	S126686103	Traveling	P22	EBIRD	135	1.000		1	1		0	1	0		scouring the reed-beds for gold. overcast and light rain at times		
URN:CornellLabOfOrnithology:EBIRD:OBS1607802547	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr1634667	S126278071	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603654023	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr625519	S125914643	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603559668	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-11	08:20:00	obsr676947	S125907950	Traveling	P22	EBIRD	104	9.623		8	1	G9473163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607636497	2023-10-22 03:06:39.780292	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala Junction, Wetland.	L22222252	P	6.2013975	81.1957455	2023-01-12	15:46:00	obsr1508301	S126266897	Traveling	P22	EBIRD	30	1.000		2	1	G9478266	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616772906	2023-10-23 19:29:39.903275	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2023-01-23	07:34:00	obsr602491	S127066382	Traveling	P22	EBIRD	50	0.582		1	0	G9565449	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1359179112	2024-09-09 07:00:06.105431	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					"Gal Wala" Home, Walasmulla, Southern, LK (6.134, 80.681)	L30071255	P	6.1340675	80.6810656	2022-03-05	13:45:00	obsr1141763	S104290838	Traveling	P22	EBIRD	240	1.600		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1359906567	2024-10-22 15:50:56.520976	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					"Gal Wala" Home, Walasmulla, Southern, LK (6.134, 80.681)	L30071255	P	6.1340675	80.6810656	2022-03-07	05:40:00	obsr1141763	S104354937	Traveling	P22	EBIRD	180	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326115330	2022-10-22 00:31:59.654435	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Ranna--River Mouth Near Kahandamodara Beach	L6366986	H	6.0629840	80.8905660	2022-01-24	16:17:00	obsr729503	S101352555	Traveling	P22	EBIRD	66	1.568		1	0	G7830678	0	1	0		Bird list compiled from a walk from Back of Beyond to Kahandamodara Beach.		
