GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1589356856	2022-12-26 10:03:32.389209	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					B499 Kirinda, Southern Province, LK (6.201, 81.2)	L21915114	P	6.2005258	81.1996517	2022-12-26	08:27:00	obsr1346514	S124622874	Traveling	P22	EBIRD	28	0.390		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583913007	2022-12-21 21:08:45.284219	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006	BIRDLIFE_15327				Bundala Freshwater Marsh	L8067960	H	6.1963995	81.2109113	2022-12-18	16:54:00	obsr1737816	S124166477	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1589428861	2023-10-23 19:28:38.64444	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					B499 Kirinda Road, Southern Province, LK (6.201, 81.198)	L21916591	P	6.2009831	81.1977943	2022-12-26	08:27:00	obsr1346514	S124630898	Traveling	P22	EBIRD	28	0.390		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616772945	2023-10-23 19:29:40.024333	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-23	06:25:00	obsr602491	S127066394	Traveling	P22	EBIRD	45	1.118		8	1	G9565450	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1604944983	2023-10-23 19:29:05.720982	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Southern Province, LK (6.201, 81.197)	L22169760	P	6.2011736	81.1972238	2023-01-13	06:39:00	obsr1377693	S126027627	Traveling	P22	EBIRD	120	3.000		2	1	G9504129	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386281	2024-04-28 13:58:36.699711	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr2290179	S166114956	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603568123	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr359132	S125908083	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802544	2024-04-28 06:42:49.082509	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr1634667	S126278071	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603565144	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr676947	S125907942	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607635360	2023-10-23 19:29:16.251588	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Southern Province, LK (6.201, 81.197)	L22169760	P	6.2011736	81.1972238	2023-01-13	06:39:00	obsr1508301	S126266764	Traveling	P22	EBIRD	120	3.000		2	1	G9504129	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613178334	2023-10-23 19:29:24.021014	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-23	06:25:00	obsr418540	S126759996	Traveling	P22	EBIRD	45	1.118		8	1	G9565450	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613413781	2023-10-23 19:29:24.47324	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Bundala access road	L22271855	P	6.2010865	81.1970094	2023-01-23	06:30:00	obsr465551	S126776269	Traveling	P22	EBIRD	180	4.000		1	1		0	1	0		some light cloud but clear morning		
URN:CornellLabOfOrnithology:EBIRD:OBS1603654020	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Lunugamvehera	LK-33-006					Senasuma Wetland	L3401642	H	6.2046100	81.1978400	2023-01-11	06:27:00	obsr625519	S125914643	Traveling	P22	EBIRD	14	0.364		8	1	G9473150	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1359906561	2024-10-22 15:50:56.520976	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					"Gal Wala" Home, Walasmulla, Southern, LK (6.134, 80.681)	L30071255	P	6.1340675	80.6810656	2022-03-07	05:40:00	obsr1141763	S104354937	Traveling	P22	EBIRD	180	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1359174772	2024-03-25 04:00:19.926552	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					"Gal Wala" Home, Walasmulla, Southern, LK (6.134, 80.681)	L30071255	P	6.1340675	80.6810656	2022-03-06	05:45:00	obsr1141763	S104290973	Traveling	P22	EBIRD	90	0.600		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1359181081	2024-09-09 07:00:06.105431	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					"Gal Wala" Home, Walasmulla, Southern, LK (6.134, 80.681)	L30071255	P	6.1340675	80.6810656	2022-03-05	13:45:00	obsr1141763	S104290838	Traveling	P22	EBIRD	240	1.600		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463188389	2022-06-20 03:34:24.993565	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Okewela	LK-33-007					Modarawana, Okewela,, Southern Province, LK (6.12, 80.722)	L19735498	P	6.1202632	80.7215908	2022-06-20	12:46:00	obsr225081	S113332917	Traveling	P22	EBIRD	14	0.350		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337100348	2023-10-23 08:01:57.127714	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-08	07:40:00	obsr920183	S102251012	Traveling	P22	EBIRD	30	0.744		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352598541	2023-10-22 03:00:01.639585	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Turtles view Resort	L6729404	H	6.0471350	80.8617940	2022-02-26	16:25:00	obsr1368802	S103734448	Traveling	P22	EBIRD	73	3.114		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337078605	2023-10-23 08:01:56.827092	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-08	06:48:00	obsr920183	S102249551	Traveling	P22	EBIRD	21	0.432		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1333977051	2023-10-23 19:23:29.018609	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr580318	S101987870	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337827250	2023-10-23 08:01:58.806635	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-09	07:08:00	obsr920183	S102308277	Traveling	P22	EBIRD	74	2.777		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334066673	2023-10-23 19:23:30.66624	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr1001147	S101993881	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334077039	2023-10-23 19:23:30.884459	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr225081	S101995036	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1336471484	2023-10-23 08:01:56.522675	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Ranna--Lake Near Green Parrot Hotel	L6357693	H	6.0617210	80.8730400	2022-02-07	14:26:00	obsr920183	S102192626	Traveling	P22	EBIRD	53	0.689		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044868	2024-11-11 06:01:41.187789	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr333980	S202125220	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1331699729	2022-01-31 22:47:40.48253	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Tangalle	L17507744	P	6.0249770	80.7896630	2022-02-01	09:14:00	obsr2888486	S101818293	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335524628	2023-10-23 19:23:35.753601	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-06	15:44:00	obsr920183	S102113746	Traveling	P22	EBIRD	30	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337177220	2023-02-03 09:50:06.170451	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Smal pond near Rekawa	L17679737	P	6.0646500	80.8529100	2022-02-08	13:13:00	obsr920183	S102255963	Stationary	P21	EBIRD	7			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1353499748	2023-10-23 19:23:59.412156	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Turtles view Resort	L6729404	H	6.0471350	80.8617940	2022-02-27	09:01:00	obsr1368802	S103808227	Traveling	P22	EBIRD	92	3.909		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1367667061	2024-04-29 08:58:37.893447	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Anantara Peace Haven Tangalle Resort, Goyambokka	L18144515	P	6.0119520	80.7829341	2022-03-17	06:45:00	obsr446456	S104980793	Traveling	P22	EBIRD	480	1.000		1	1		0	1	0		All seen in/from hotel grounds.		
URN:CornellLabOfOrnithology:EBIRD:OBS1357957258	2022-03-15 09:30:59.385392	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Medilla, Tangalle	L18004309	P	6.0412193	80.8155746	2022-03-05	06:15:00	obsr1547179	S104185175	Traveling	P22	EBIRD	120	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1554465927	2023-02-03 09:50:06.170451	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Kahandamodara	L21438011	P	6.0706540	80.8904600	2022-04-22	16:32:00	obsr2812400	S121827969	Stationary	P21	EBIRD	16			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1399729947	2023-10-22 03:01:49.130564	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Back of Beyond	L18622430	P	6.0698160	80.8922740	2022-04-22	16:15:00	obsr2310276	S107676004	Traveling	P22	EBIRD	29	0.294		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1934025762	2024-01-26 10:42:30.250722	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Tangalle	L28945323	P	6.0236483	80.7949486	2022-08-02	10:00:00	obsr1317926	S159822256	Traveling	P22	EBIRD	360	2.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1604388392	2023-01-12 06:03:28.974068	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Whispering House	L22145992	P	6.0085416	80.7794076	2023-01-12	07:10:00	obsr1258103	S125978568	Stationary	P21	EBIRD	50			2	1		0	1	0		Sunny morning. The birds were observed from the verandah.		
URN:CornellLabOfOrnithology:EBIRD:OBS1604270571	2023-10-22 03:06:29.679396	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa Road, Southern Province, LK (6.063, 80.881)	L22168553	P	6.0628944	80.8806773	2023-01-11	14:53:00	obsr3276419	S125971993	Traveling	P22	EBIRD	60	0.070		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1606867485	2023-10-23 19:29:09.385817	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Mawalla Lagoon	L22208727	P	5.9903284	80.7359776	2023-01-15	16:08:00	obsr3276419	S126194859	Traveling	P22	EBIRD	110	3.350		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603502684	2023-01-10 22:24:56.74377	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Whispering House	L22145992	P	6.0085416	80.7794076	2023-01-11	07:10:00	obsr1258103	S125904255	Stationary	P21	EBIRD	75			1	1		0	1	0		The birds were observed from and around the verandah.		
URN:CornellLabOfOrnithology:EBIRD:OBS1604157160	2023-01-11 20:31:54.288467	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Whispering House	L22145992	P	6.0085416	80.7794076	2023-01-11	12:45:00	obsr1258103	S125964859	Stationary	P21	EBIRD	40			2	1		0	1	0		Sunny morning.		
URN:CornellLabOfOrnithology:EBIRD:OBS1602712565	2023-01-09 22:45:15.086033	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Whispering House	L22145992	P	6.0085416	80.7794076	2023-01-10	08:45:00	obsr1258103	S125829411	Stationary	P21	EBIRD	30			2	1		0	1	0		The birds were observed from the verandah of the villa.		
URN:CornellLabOfOrnithology:EBIRD:OBS1325956725	2023-10-23 19:23:15.301984	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Lake Road, Tissamaharama, Southern Province, LK (6.291, 81.268)	L10687159	P	6.2912334	81.2682894	2022-01-24	16:38:00	obsr736325	S101339812	Traveling	P22	EBIRD	52	0.830		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1333256587	2022-10-25 09:09:26.841974	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 1	L17630138	P	6.3176139	81.4281328	2022-01-28		obsr2936595	S101933911	Incidental	P20	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329063840	2023-10-22 20:01:40.727114	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-28	06:21:00	obsr736325	S101602220	Traveling	P22	EBIRD	120	21.410		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326716933	2024-10-22 15:50:35.477007	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-25	06:16:00	obsr736325	S101406376	Traveling	P22	EBIRD	165	5.220		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343000039	2023-10-23 19:23:42.839563	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-23	06:35:00	obsr3953	S102715764	Traveling	P22	EBIRD	662	48.876		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1328718565	2023-10-23 19:23:19.598168	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-28	06:15:00	obsr2920179	S101570505	Traveling	P22	EBIRD	693	65.114		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326681668	2023-10-23 19:23:16.268146	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-25	12:39:00	obsr2920179	S101403159	Stationary	P21	EBIRD	600			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343243003	2023-10-22 20:00:12.394493	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-08	08:00:00	obsr1446063	S102731150	Traveling	P22	EBIRD	270	20.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329462707	2023-10-22 02:58:42.409374	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-01-29	08:47:00	obsr736325	S101633037	Traveling	P22	EBIRD	45	1.150		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1331043559	2023-10-22 19:56:27.593873	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana - Kirinda Yala NP Road	L14534478	P	6.2328926	81.3536954	2022-01-28	15:45:00	obsr1091489	S101767811	Traveling	P22	EBIRD	125	6.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1909905279	2024-01-01 10:25:59.022148	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-30	08:00:00	obsr4624636	S157450282	Incidental	P20	EBIRD					0	G11425691	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1330964191	2024-10-22 17:32:48.999916	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debara Wewa Lake	L13455637	P	6.2968130	81.2703060	2022-01-27	16:45:00	obsr1091489	S101763115	Traveling	P22	EBIRD	90	5.500		2	1		1	1	0		DEbara Wewa and surrounding areas		
URN:CornellLabOfOrnithology:EBIRD:OBS1326544974	2023-10-23 19:23:15.773454	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Flameback lodge	L17542245	P	6.2844180	81.2332000	2022-01-25	09:18:00	obsr1331094	S101396281	Stationary	P21	EBIRD	36			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326720036	2023-10-23 19:23:16.379583	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park, Block 1, Southern Province, LK (6.372, 81.505)	L17544035	P	6.3716425	81.5050842	2022-01-25	13:53:00	obsr736325	S101406264	Traveling	P22	EBIRD	251	6.780		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1325969239	2023-10-23 19:23:15.410228	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-01-24	16:00:00	obsr2920179	S101340611	Traveling	P22	EBIRD	90	0.200		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329221677	2022-01-29 07:15:48.792292	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-01-29	07:04:00	obsr2920179	S101616828	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1338520183	2023-10-23 08:02:00.184423	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-10	08:07:00	obsr920183	S102360843	Traveling	P22	EBIRD	78	3.153		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352633130	2024-10-22 20:33:30.013824	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-26	14:36:00	obsr1179219	S103737733	Traveling	P22	EBIRD	159	28.950		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352014712	2022-02-25 10:59:23.982376	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-25	15:02:00	obsr938584	S103687500	Stationary	P21	EBIRD	29			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335087250	2023-10-23 19:23:33.868697	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr580318	S102081572	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044798	2024-11-11 06:01:23.349016	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr333980	S202125204	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
